,url,date,title,news
406,https://vbr.vu/news/farmer-harry-first-recipient-of-machine-under-national-subsidy-initiative/,2021-01-23 09:34:00,Farmer Harry first recipient of machine under National Subsidy Initiative,"A farmer on Efate is the first recipient of the Government’s National Subsidy Initiative.He is farmer Joe Harry that grows potato atop Rangorango on Efate. Since showing his interest in potato farming back in 2019, farmer Harry purchased a two-wheeled rotavator to expand his potato farm in 2020.“With the subsidy, I see the opportunity to diversify and introduce other crops, especially Wailu yams to supply the Port Vila market,” says farmer Harry.Harry became the first beneficiary after the Ministry of Agriculture Livestock Forestry Fisheries and Biosecurity (MALFFB) issued the first machines and materials under the National Subsidy Initiative, more commonly known as the 70/30 and 60/40 subsidy on Thursday this week.Since its launching on December 17th 2020, this is the first issue following due process where interested individuals need to compete 5 steps-application process in order to be eligible for the subsidy.MALFFB DG, Moses Amos said this initiative will stimulate an increase in primary production where farmers are given an opportunity to own a machine, tools or boats and equipment to aide production thus taking primary production to new heights in 2021.DG Amos says the festive season has affected the subsidy process thus it took over four weeks to apply till the machine is delivered to the farmer today.However, he adds “Be rest assured that the MALFFB team will need three days to scrutinize all subsidy applications and each applicant will receive their items nor later than a week”.The six-steps application process requires interested applicants to register with the Vanuatu Primary Producers Authority (VPPA). Once the registration is complete, the applicant’s registration and request for items is submitted to a Department Assessment Committee for vetting. After the vetting process is complete, the approved list is submitted to the Director for each respective Department who then signs a letter of approval allowing the applicant to pay for the item under the subsidy initiative.The applicant then pays for the discounted 30 or 40 percent to the government cashier, produces their receipt to the MALFFB Project Management Unit to collect their item. The final step is the Monitoring and Evaluation where officers in the respective MALFFB departments will evaluate the use of these machines/tools/equipment in each quarter or twelve-months period.Prior to receiving each item purchased under the subsidy, applicants are required to sign a contract agreement between MALFFB and the applicant. The contract agreement stipulates conditions under the subsidy program, one of which does not allow applicants to trade items purchased under the subsidy program.The agreement also spells out the period whereby the Monitoring and Evaluation activity will be conducted.The handover on Thursday marks the beginning of the roll-out of the subsidy initiative.According to current data, Departmental Assessment teams are assessing approximately a hundred-plus applications per week.Application forms for the subsidy can be obtained in any offices for the Departments of Agriculture Livestock Forestry Fishery and Biosecurity across the country.Any queries regarding the application and its process can be directed to MALFFB Extension officers in the provinces or the main offices in Port Vila."
407,https://vbr.vu/news/v-lab-entrepreneurship-program-will-help-returned-seasonal-workers-from-australia-and-new-zealand/,2021-01-23 09:07:00,V-Lab Entrepreneurship Program will help returned seasonal workers from Australia and New Zealand,"By Anita RobertThe Returned Seasonal Workers Entrepreneurship Program is helping returned seasonal workers from Australia and New Zealand.The Program is a collaboration between V-Lab, the Vanuatu Department of Labour, and the Australian and New Zealand governments.It aims to help seasonal workers to capitalise on their experiences following their return through an entrepreneurship and mentoring program.Returned seasonal worker, Roy Harry, joined the V-Lab Incubation Program in March 2020 and has seen his business grow since tapping into the resources offered by the program.A professionally trained electrician, Harry got his business idea when he took part in the Seasonal Worker Programme (SWP) picking fruit in Australia.He was curious and inspired when he discovered the GPS tracking device installed in the vehicle he was driving and decided to start a similar business when he returned to Vanuatu.Harry is the founder and owner of GPS Vanuatu Dotcom that supplies and installs GPS tracking devices on private, public and business vehicles, marine vessels and house pets.His business also provides reports on daily, weekly and monthly activities which means he can also analyse travel data over time.The V-Lab Incubation Program provided him with new business skills and tools to better manage workload and cashflow, encourage team organization and improve his customer service.In addition, Harry now has access to a personal desk at Yumiwork; access to training, coaching and mentoring; advertising in the Vanuatu Business Review, and networking with other fellow incubees.Since joining the V-Lab Incubation Program, Roy recruited a new employee and has seen a significant increase in revenue.His business objective is to be the best GPS Tracking & Fleet Management Business in Vanuatu and he aims to expand his services from Efate to the outer islands while staying up to date with the latest technology.To join the V-Lab Entrepreneurship Program visit WWW.V-LAB.ORG.Applications are open now for returned seasonal workers from Australia and New Zealand who are running a business or who have a business idea. Applications will close on 31 January 2021"
408,https://vbr.vu/news/autoclave-machine-for-vch-theater/,2021-01-20 03:36:00,Autoclave Machine for VCH Theater,"Vila Central Hospital (VCH)’s Theater Department was the beneficiary of an Autoclave Machine donated by the Presbyterian Church of Vanuatu (PCV) yesterday morning.The assistance was timely as the Autoclave Machine in the theater, which was used particularly for sterilizing small instruments and equipment, broke down last week.On behalf of the VCH, Acting Medical Superintendent Dr. Errolyn Tungu thanked Elder Richard Tatwi, PCV Health Coordinator for PCV’s continuous commitment and generous support towards health.Head of the Anaesthesia Department, Dr. Tiledena Mandava also echoed her gratitude and thanked PCV for their swift response to the request made by VCH for an Autoclave machine."
409,https://vbr.vu/news/minister-ngwele-cautions-against-use-of-namele-leaves-to-stop-development/,2021-01-19 10:11:00,Minister Ngwele cautions against use of Namele leaves to stop development,"Compiled by Terence MalapaMinister of Infrastructure and Public Utilities, Jay Ngwele has called on the people of Pentecost not to put namele leaves and disturb development projects on the island.Minister Ngwele made the call when he was visiting villages from central to south Pentecost on Sunday and yesterday.The Minister said it is not the time for land disputes but time to for development to improve the livelihoods of the people.He made these remarks in the countdown to the groundbreaking ceremony for the VT6.9 billion road on Friday this week.The 55km road starts from Baie Homo River to Bwatnapni. The project will be undertaken by the China Civil Engineering Construction Corporation (CCECC).“Today, we need to work together for development and refrain from using namele leaves to stop development,” minister Ngwele told the people at Saint Joseph, Bai Homo and Ena when he visited them yesterday.“Let the company build the roads because they will benefit everyone.”He said this is a project worth billions of vatu that was negotiated by the past government, and it will be implemented by this government under the leadership of Prime Minister Bob Loughman.“The projects that are being implemented and those that will come, will provide many job opportunities for the people of Vanuatu especially the people of Pentecost where the project will take place,” Ngwele said.He appealed to the people of Pentecost to appreciate the projects which will be happening on their island.Vanuatu has graduated from Least Developed Country to Developing Country status and people have to change their mindsets.They must collaborate with the government and the contractors in order to fully benefit from the different services provided by the government.The funding for the Pentecost road project was negotiated by former Prime Minister and former Pentecost MP Charlot Salwai, during an official visit to China."
410,https://vbr.vu/news/provincial-health-workers-thanked-for-vanuatu-covid-19-free/,2020-12-24 03:44:00,Provincial Health Workers thanked for Vanuatu COVID-19 free,"All around the world frontline health workers are thanked for their hard work and dedication to respond to the COVID-19 pandemic. In Vanuatu, the staff of the Shefa Provincial Health Department hosted an afternoon tea to thank their health colleagues from other provinces for their solidarity and hard work to fight successfully against COVID-19.There has never been any case of COVID-19 in Vanuatu communities. Some people could say Vanuatu was lucky and they would be right. However, luck cannot be the only answer. After all Vanuatu is amongst a handful countries around the world with no active COVID-19 case. Preventing a world pandemic away from entering its communities requires strategic decisions and a good coordination of different organisations and management of workers’ skills.Both the National Disaster Management Office (NDMO) and the Ministry of Health have successfully led the response to fight COVID-19 in partnership with the Shefa Province. The efforts focussed on developing an effective quarantine system to ensure virus did not spread in the communities. Different partners participated actively into the response including the provincial health workers.The Ministry of Health called on them to come to Port Vila to support their health colleagues from the Shefa Province and to learn COVID-19 preparedness response skills.Lolyne Jeremiah Arnhambat, Provincial Public Health Manager for Tafea Province, is one of them. She has been in Port Vila since 5 November. With the last 2020 repatriates out of quarantine she can now go back home with her family.“During these two months I have learnt so much. Participating in the quarantine system provides me the confidence to run similar operations in Tafea province if there would be a case,” said Lolyne.The Ministry of Health also provided the Provincial Health Workers with a set of COVID-19 preparedness response training. This included support to develop surveillance plan for their province and to detect people facing mental health issues while in quarantine.Shefa Provincial Public Health Manager, Obed Manwo, Shefa Provincial Health Administrator, Morris Amos, and Shefa Provincial Assistant Nursing Services Manager, Barry Saniel, thanked warmly their colleagues from other provinces for participating in the national COVID-19 response.“It has been an incredible journey. Thank you [provincial health workers] for leaving your family and your normal duties for helping Shefa Provincial Health Department in this fight against COVID-19. We faced a lot of challenges, but we can be proud to say we met our objective. Vanuatu remains COVID-19 free,” said Obed Manwo.“No one can achieve alone or in isolation what we have accomplished. We proved that working altogether in combining our health resources from national and provincial levels work,” said Morris Amos.They also thanked World Vision Vanuatu and the Australian Government for their ongoing support to develop and implement Vanuatu’s quarantine system."
411,https://vbr.vu/news/vnpf-reaches-milestone-with-members-benefits/,2020-12-24 03:51:00,VNPF REACHES MILESTONE WITH MEMBERS’ BENEFITS,"By Kizzy Kalsakau and Royson WillieMembers benefit for Vanuatu National Provident Fund (VNPF) members will formally begin on January 1, 2021.General Manager of VNPF, Parmod Achary, says the benefits being introduced are aligned with the needs of Vanuatu people.The premium for the social benefit scheme is Vt10,000.One of these benefits is a death benefit where the nominee is given funds to cover funeral expenses if a member passes away.Another covers members that are injured.And during cyclones, members that are affected will be able to also get a benefit under this scheme.On Monday this week General Manager of VNPF on behalf of the Members put pen to the agreement with Mr Bob Sanders, the Managing Director of Vanuatu Insurance Brokers (VIB), formerly known as AON that has been working closely with the fund for 20 years now.VIB will be working with VNPF to carry out these members benefits.Mr Achary says this is something new and VNPF does not have the expertise, which is why the project was advertised for a company to manage.The VNPF General Manager says the Vanuatu Insurance Broker will be managing the scheme in the first four years.He assures members that VNPF will be in the forefront in all decisions taken under this scheme.Meanwhile, VIB Manager Sanders says the company is happy to be part of the scheme.Currently VNPF has 101,000 members."
412,https://vbr.vu/news/30-reduction-for-commercial-property-rent-rates/,2020-11-09 23:00:00,30% Reduction for Commercial Property Rent Rates,"By Mavuku TokonaCaillard & Kaddour (CK) Managing Director, Loic Bernier, has confirmed that a 30% reduction in rental fees for commercial lots has been applied by the real estate company due to the lockdown.Mr. Bernier said the most difficult part of the pandemic is not knowing when the borders will open, when the status quo of Port Vila will return and how long certain provisos can be kept.“We have dropped them by 30% for most of our tenants, mostly commercial ones, residential not really but commercial one by 30% and right now we are going through alright, and it looks like some people are taking the opportunity to move because the rent is a bit lower.“Generally, people are going ok with the 30% reduction and we don’t know for how long, it’s really tough not knowing when this will end but we don’t know for early next year and how long COVID-19 will keep us for the way that it is,” he said.While a 30% decrease may sound like a bargain, businesses that are highly tourist oriented are still finding the current rent rates difficult to meet.“We have had some requests but the problem when you have a building with 10-15 tenants and most of the tenants going alright with the 30% and only one wants 50% reduction it’s become sort of an issue.“I’m only an agent so I have to go through my landlord and ask them what they are happy to do and some of the landlords will say no, some will say yes so we are really going on a case by case. It is taking us a lot of time we at CK, we are trying to help.”Mr. Bernier said he cannot be playing favourites with the tenants and grant them different concessions, everyone must be treated equally.“I can’t give in a favour for someone and the other one hasn’t got the same favour, if I give 50% then I have to give 50% to everybody, then if the landlord has issue with financials then it becomes my issue as well, so we have to be careful what we do for each of the tenant because we have to protect the interest of our landlord.”Keeping the delicate relationship stable between agent, landlord and tenant has gotten a lot more difficult with the inclusion of the pandemic, which the Managing Director of CK says is a first in his career.“We have never had that sort of issue before, I remember Pam in 2015 where you had damaged houses but at least we knew what exactly needed to done, we have to fix the houses we have to get them sorted out and we have tenants moving in.“At the moment we have people vacating and we have empty houses to manage and we have no income and we have to accommodate with the problem for the landlord, accommodate with the problem for the tenant, so there’s lots of issue and it’s never been like this before, I have never had in 30yrs as a registered agent those sorts of issues.”So far, no tenant has been issued a foreclosure notice due to unpaid rent and Mr. Bernier said they are doing everything in their power to help the tenants pull through this difficult time.“We have no foreclosure yet going on, we have accommodated everybody, we have sent letters to say to the people if they don’t pay we will stop the lease but until now there has been no foreclosure yet.”According to Mr. Bernier, for the commercial tenants who are finding it difficult to meet their rent, he has invited them to visit his staff at the Caillard & Kaddour office and they will try and assist with the help of the landlord.“As much as I can I am trying to help everyone in the situation and some people have to come and talk to us in the office as well. Come and discuss, tell us what they are doing to help their business, it’s like a bank, we have to understand exactly their situation, we will help,” he said.“People should come and talk to us about their situation, I have the staff ready to discuss, as long as we understand their situation we can see what we can do and what the landlord is willing to do.”In the meantime, Mr. Bernier advised the commercial tenants of Port Vila to be happy with the reduction because it’s better than nothing.“Having a reduction in rent is better than nothing, my commission is based on income if that income is zero I don’t get any income so I would rather have a reduction in income than nothing, I’m trying to help but in some cases, we cannot go over than 30% and in some cases, we will look at it."
413,https://vbr.vu/news/air-vanuatus-atr-aircraft-to-recommence-service-tomorrow/,2020-12-21 22:14:00,Air Vanuatu’s ATR aircraft to recommence service tomorrow,"By Godwin LigoAir Vanuatu’s ATR72-600 aircraft will finally recommence service tomorrow.The ATR returned on December 4 after nine months undergoing maintenance in Cairns, Australia.The two flights from Port Vila to Tanna tomorrow, Sunday 20th December 2020, are fully booked, and two return flights, from Tanna to Vila, on the same day are also fully booked, said Air Vanuatu’s Acting Chief Accountant Officer, Natalie Mills.She said bookings for the ATR72 between Port Vila and Tanna over the Christmas and New Year period is a big relief on this busy passenger route, for the airline as the ATR72 re-enters service.In the meantime, the Boeing 737-800 aircraft is busy over the Christmas and New Year period on the Port Vila-Luganville route. According to Mills, the Boeing 737-800 aircraft which has the capacity of 156 passengers, does three flights a week on Tuesday, Friday and Sunday between Port Vila and Luganville, Santo. She said a high percentage of passengers travelling between Port Vila and Luganville, Santo, are buying up seats because they enjoy the services of Air Vanuatu Boeing aircraft and flight time between Port Vila and Santo, adding “bookings remain above 100 passengers on every three flights a week”.She mentioned that flights to other destinations within Vanuatu are also full and busy during the December 2020 Christmas and New Year period which has always been a peak season for the national Airline domestic services.Air Vanuatu acknowledges the support of the current government led by Prime Minister Bob Loughman, Minister of Finance Johnny Koanapo, and the people in making use of the domestic services provided by Air Vanuatu throughout the country."
414,https://vbr.vu/news/coi-appointed/,2020-12-22 22:40:00,COI Appointed,"By Godwin LigoThe Commission of Inquiry (COI) into matters relating to Air Vanuatu’s A220 Fleet Purchase, was appointed yesterday afternoon.The appointment of the eight Commissioners of Inquiry was made by the Minister of Justice and Community Services, Esmon Saimon, in exercise of the powers conferred on him by subsections 1 (1), (2), (3), section 5 and subsection 12(1) of the Commission of Inquiry Act [CAP 85].The Commissioners of Inquiry are: John Path, Chairman of the Commission; Sofia Shah, Assessor; Jimmy Andeng, Secretary; Robert Bohn, Commissioner; Sakiusa Kalsakau, Commissioner; Albert Nalpini, Commissioner; Betty Kalorisu, Commissioner; and Joseph Niel, Commissioner.Shortly after taking their oath, the members of the Commission, began their first meeting to plan and implement the tasks before them.In his remarks, the Minister for Justice Esmon Simon, congratulated the Commissioners on their appointment, on behalf of the government and the people of Vanuatu. He reminded them that the period they have been given to completed the inquiry, have the report presented to his office and be ready to be tabled in parliament, is three months.“The Government expects the report to be completed by the end of March 2021.“The extra time you will be allowed will be end of April, but the expected time frame for the Commission of Inquiry report to be ready to go before parliament is end of March 2021,” Minister Saimon told the Commissioners.In his response, the Chairman of the Commission of Inquiry, John Path, assured the Minister, the Prime Minister, and the government that the Commission of Inquiry report will be completed in accordance with the terms of the reference given to the Commission.“On behalf of the Commissioners, I wish to thank the government of Vanuatu for the trust you have in each of us.“The task is not easy, but we are undertaking this for the interest of the people and the nation of Vanuatu.”As a former Auditor General, I understand the responsibility entrusted upon us and assure the government that we will deliver the report within three months as expected of us,” he assured the Justice Minister and the government.The budget for the COI is Vt10 million and the COI will operate from the offices at the Ministry of Justice and Community Service."
415,https://vbr.vu/news/survey-shows-unrelenting-impacts-of-covid-19-on-vanuatu-businesses/,2020-12-23 02:54:00,Survey shows unrelenting Impacts of COVID-19 on Vanuatu Businesses,"This year’s final Pacific Business Monitor, a monthly survey tracking the effects of COVID-19 on businesses in the Pacific region by the Pacific Trade Invest (PTI) global network, highlights the persistent and severe effects the pandemic has had on businesses in Vanuatu and the Pacific throughout 2020.Across eight months of surveying, over 85 per cent of respondents have consistently reported negative impacts on their business due to COVID-19, as well as loss of revenue and perceived damage to the local economy.Although most Pacific nations have not faced health crises due to the pandemic, border closures have resulted in a collapse in tourism, severe disruptions to international trade and a reduction in remittances.PTI Australia Trade & Investment Commissioner, Caleb Jarvis, said the announcement of a Transtasman bubble in early 2021 is a positive sign for the reopening of borders with the Pacific, however it is likely the negative trends will continue in the first quarter of 2021.“Businesses in the Pacific have now faced immense challenges for the majority of 2020,” he said.“Closed borders has meant those in the tourism sector have had no business or revenue since March. Our survey confirms what we are hearing from businesses, that the pressures have not eased and financial pressures are compounding due to no revenue.“As the year draws to a close we look to 2021 to provide the respite and global response needed to ensure the survival of so many Pacific enterprises. The announcement of a Transtasman bubble and the development of vaccines providing the first concrete glimmers of hope on a road towards recovery.”According to the December survey, nearly a quarter of businesses remain temporarily closed while another 43 per cent are only partly operational.The survey reports that the top three challenges as a result of COVID-19 remain poor cashflow, uncertainty on how long the crisis will last and the impact of closed international borders.The top three initiatives that businesses have been calling for are financial support, reviews on financial position and assistance with improving online commerce capabilities.PTI Australia continues to use the data from the PTI Pacific Business Monitor to champion the Pacific’s private sector at a regional level and bring a spotlight to the current reality Pacific businesses are facing.It reinforces the findings from the Lowy Institute that the Pacific is staring at the potential ‘lost decade’ due to economic damage of COVID-19, projecting the average income per person in the Pacific will no recover to its 2019 levels until 2028.“We also use this data to help inform the design and delivery of our programs across the 16 Pacific nations we service. This month we launched our Social Media for e-Business scholarship program, a bespoke 6-week program designed specifically for Pacific businesses to help bridge the digital capability gap and enhance e-commerce skills,” said Jarvis."
416,https://vbr.vu/news/ahapi-stationery-opens-in-luganville/,2020-12-29 05:07:00,Ahapi Stationery opens in Luganville,"By Len Garae“My message to all schools and parents is for them to come and see what Ahapi Stationery has to offer. If we don’t have available what they want, we would be most happy to source them for our clients. We are there and we want to be the best stationery in the country.”Indigenous investor, Johnny Arnhambat, makes the statement after launching the second Ahapi Stationery in Luganville on December 20, after the first bookshop by the same ni-Vanuatu Company, was launched in Port Vila on January 19 this year.For the successful ni-Vanuatu investor, indeed action speaks louder than words because the launching in the Northern Town was mistaken by locals for a foreign investment by an expatriate investor.But the ni-Vanuatu investor shrugged it off as just one of those developments that have to emerge at this time especially immediately after the country’s graduation from its former Least Developed Country to Developing Country status.Interestingly the Luganville Ahapi Stationery with its competitive prices seems set to have opened its doors at the right time, especially as it already has Torba Province, Sanma Province, Penama Province and Malampa Province in its sight.In other words the company is prepared to cater for the stationery interests of all four Provinces too.“It’s quite a big building with so much there for people to eye shop to find so much varieties of goods in terms of stationery and other services, we can be of assistance to them to help them to get their specific orders,” explains the investor.“At the same time I think it is only proper just after our graduation from LDC, we need to prove ourselves that economically, we are capable to prove to the outside world that we are able to stand on our own feet.”He says the timing is right for the Government to play its part while the private sector also participates actively in the economic development of the country.“At the same time we want to ensure that the economic development of our Provinces is also on the same pace of development, to confirm that 2020 will go down in history as our country’s economic springboard from which we as a company, have embarked on our continuing economic vision to connect with Luganville followed by Tanna perhaps next year then Malekula,” Arnhambat continues. He is optimistic that Luganville Ahapi Stationery is going to be a “trading centre” for all four Northern Provinces.“Also we believe that as a ni-Vanuatu company, we have to prove that celebrating 40 years of Independence means that we are capable of exploiting our own resources to actively contribute to the economic development of our country”, he adds.“But we must also acknowledge our foreign investors including the Chinese, for being there before us to maintain our country’s economic prowess to help project us to Developing Country level”.But Arnhambat admits that the country’s graduation has a short list of ni-Vanuatu investors to its name. What he wants to see is more ni-Vanuatu stepping out from the safety net of spectators to join the current indigenous investors to play an active role in the economic development of the country.“We go to school to graduate to return home to work. Perhaps after a while, we have to start challenging ourselves as to what we as individuals, can do to contribute towards the development of this nation”, he insist.Arnhambat says the purpose of launching Ahapi Stationery in Luganville is to “assist Luganville Stationery” to provide an alternative service to the population.“We want to set the bar high so that our local clients appreciate that we are there to provide another professional service to assist children to access their school items for their studies,” he says.Asked what prompted him to take the risk after investing millions at Go Eton, the Ahapi Stationary in Port Vila and now in Luganville, he replies, “Our parents drummed the message home to us when we were kids that we had to study well to make sure we did not return to where they were”.The name Arnhambat is well respected on Malekula to this day as once belonging to a paramount chief of the Big Nambas Tribe in North West Malekula.Johnny Arnhambat has moved on to marry his wife Mary from Ambae, and they have three adult children – two girls and a son as well as grandchildren.He and his wife have made sure that their siblings are playing an active role in the running of the family businesses.In fact to live up to his determination to involve his entire family in the business, the investor ensured that the Stationery in Luganville was officially opened by two of his grandchildren"
417,https://vbr.vu/news/dg-no-issues-with-export-to-new-zealand/,2020-12-21 22:18:00,DG: NO ISSUES WITH EXPORT TO NEW ZEALAND,"By Royson WillieThe Director General of Trade, Roy Mickey Joy, yesterday told Daily Post that his office has not received any complaints from New Zealand authorities about Vanuatu’s recent export of local agricultural produce to the country.He stated this after being asked about allegations raised on social media about the issue of biosecurity and no sale progress of the agricultural produce sent to New Zealand.Mr Joy said the container with exported produce from Vanuatu is expected to arrive in New Zealand on December 22, which is Tuesday next week.He said the vessel carrying the container had to go to Noumea in New Caledonia first before going to New Zealand.“There was a confusion where a few people were trying to discredit the (export) company,” Mr Joy said.He said the company is exporting through the support of the Vanuatu Government under the Ministry of Trade and Ministry of Finance.“I as DG, have not received anything in writing officially from New Zealand.“All exports done to New Zealand were done through an understanding with the New Zealand High Commissioner here.“It’s done on a government-to-government level.“I can confirm at this point in time there are no issues as yet,” the DG said"
418,https://vbr.vu/news/rse-likely-to-recommence-2021/,2020-12-22 22:34:00,RSE Likely To Recommence 2021,"By Mavuku TokonaThe Recognised Seasonal Employer (RSE) scheme in New Zealand (NZ) is likely to restart in 2021, said Vanuatu Commissioner of Labour (COL)Murielle Meltenoven.Mrs Meltenoven said the recent meeting with the NZ High Commissioner involved a letter of offer by the NZ Foreign Minister regarding the revival of RSE.The Labour Commissioner explained: “So far we have already received a letter from the Foreign Minister of NZ, requesting Vanuatu to be part of the RSE program and the Deputy Prime Minister responsible for labour mobility program (Ishmael Kalsakau) has responded to the letter of offer from the Foreign Minister of NZ, hopefully we can start the RSE program in 2021.”According to Mrs Meltenoven, the 23 active agents are solely for the Seasonal Workers Program (SWP), meaning only for the Australian workforce.“The 23 agents that I’ve mentioned are doing recruitments for SWP only, for RSE we will hopefully have agents doing recruitment for the NZ market in 2021,” she said.“At this stage I cannot confirm how many agents that will be recruiting for NZ, We have more than 20 for RSE and more than 60 for SWP.”As for Australian employment opportunities, the COL said that her office is liaising with Australian private sector businesses to allocate a suitable post for the workers under the Pacific Labour Scheme (PLS), a program that promotes regional labour mobility.“PLS is more like semi-skilled workers, the Department of Labour through the employment services unit is facilitating all the recruitment process with the employer in Australia and we are making sure the employer is selecting the best worker to meet their needs.”COL Meltenoven mentioned the PLS Visa holders will be able to remain in Australia from 12 months to three years and able to work in a wider range of employment options compared to SWP workers – “We have the tourism industry, age care, agriculture, horticulture, abattoir workers, to date we are only engaging in the PLS program with the Australian government.”Despite coming from a COVID-19 free country, Vanuatu workers will undergo quarantine upon arrival in Australia, once completed then they will be released to their designated work environment pre-selected from Vanuatu.Mrs Meltenoven mentioned that 32 PLS workers were expected to leave with the SWP workers on Monday (yesterday).With Vanuatu workers playing an active role in the labour mobility program of Australia and soon to be NZ, these are reflections of a pre-COVID-19 era which has the Labour Commissioner feeling proud of how Vanuatu to overcoming the hardships the pandemic has brought forward.“The number of 800 is a milestone for Vanuatu especially in the pandemic, to be able to earn income and support families during COVID-19.”"
419,https://vbr.vu/news/australian-federal-police-assists-in-cyber-safety-awareness/,2020-12-21 22:10:00,Australian Federal Police Assists in Cyber Safety Awareness,"By Adorina MassingCyber Safety Pasifika (CSP) led by the Australian Federal Police (AFP) has donated an amount of resourceful supplies to the Vanuatu Police Force (VPF) on Thursday this week at the VANSEC building.Acting Commissioner of Police, Robson Iavro said the donation of two tents which will be used in Port Vila and Santo will help to strengthen Police awarenesses on Cybercrime issues in the country.CSP is an Australian Federal Police-led cyber safety awareness and education program which is being delivered in 18 Pacific island countries through local Pacific police officers.Sergeant Jeff Natapei from the National Crime Prevention Office said the program is supported by the Pacific Island Chief of Police, which consists of all Police Commissioners in the region.“The program was first launched in 2012 and later got updated in 2017, with a purpose to establish cyber safety awareness and training in all Pacific countries,” he saidSergeant Miller confirmed there are 3 pillars under Cyber Safety Pasifika: Awareness program, Investigation program and Prosecutor trainings.“So far, since the borders are still closed, we are using zoom platforms to run trainings between countries.“Vanuatu Police Force currently has over 30 trainers involved in the Cyber Safety Pasifika program which is a huge achievement for the country.”AFP Detective Sergeant Simon Teece assured the program helps educate the communities in relation to online engagement, “what users are doing online and how to be safe online”.Australian Government Cyber Security Strategy details a commitment to partner with international law enforcement, intelligence agencies and other computer emergency response teams.These partnerships will build cyber capacity to prevent and shut down safe havens for cyber criminals.Australia’s capacity building assistance will also enable Vanuatu’s international partners, particularly in the Pacific region, to develop their institutional capacity to tackle cyber security threats."
420,https://vbr.vu/news/wanfuteng-bank-welcomes-first-atm-in-santo/,2020-11-09 22:49:00,Wanfuteng Bank Welcomes First ATM in Santo,"Wanfuteng Bank, Vanuatu’s fastest growing bank, is proud to announce the commissioning of its first ever ATM on Santo.Located next to the Sunshine Store Building near the main market house, Wanfuteng Bank’s ATM became operational on Friday, 6 November 2020 (yesterday).“It’s a small, but significative first step for our operations on Santo,” said Catherine Le Bourgeois, Wanfuteng Bank’s CEO.“Our cheaper loans, flexible mortgages, and better rates on deposit accounts have had a resounding success in Efate. We are confident we’ll be able to help more people in Santo with their banking needs soon,” Ms Le Bourgeois said.The ATM will allow Wanfuteng Bank’s customers on Santo to complete numerous operations, including checking balances, withdrawing cash, and depositing money into their accounts. The ATM provides a real-time cash deposit function.“We always try to respond to our clients’ feedback and fast. Our customers on Santo had asked for an ATM, and we have given them just that!” said Wilmaraia Vocor, Wanfuteng Bank’s General ManagerSpecial acknowledgement to the Wilco Santo team for assisting with the tent set up.Santo is the largest island in Vanuatu and the market is preparing for the re-opening of international borders.“We can see the opportunities for investment and potential for growth in the Santo economy, when the time is right; and at that time, Wanfuteng Bank wants to be present,” Mrs. Vocor concluded."
421,https://vbr.vu/news/v-lab-commended-for-training-and-assistance/,2020-12-21 22:06:00,V-Lab commended for training and assistance,"By Charles HakwaAs V-Lab launched their business incubation program for returned seasonal workers, a current incubi who was a seasonal worker at one stage, Roy Louis John says V-Lab gives the best training and assistance to anyone starting a business.John says they are very professional and very promising in helping anyone reach their innovative ideas, through professional accountants and from business people themselves.He says the incubation program run by V- Lab is something Vanuatu is fortunate to have. The former seasonal worker says a lot of returnees have wanted to start businesses for themselves, however the main barrier to this is having financial capital to start. He says though a lot of returnees have land and have started some small-scale farming projects, other thing which they lack is knowledge in book keeping, financial management and marketing.John says if all returnees become entrepreneurs, they will give a major boost to the national economy. He says everyone will have money and be rich. He says if these returnees start businesses, they would then create employment while also contributing more to the national income in the form of taxes and business licenses. Using Port Vila as an example, he says if more businesses are set up, they would branch out from the CBD to the other suburbs and even the nearby areas such as Etas and Teouma which John believes could eventually become new towns.John says V-Lab along with other stakeholders, should establish business incubators in Luganville, Lakatoro and Lenakel so that businesses grow and there is more contribution to the economy.John currently runs an architectural business which also touches on plumbing and electrical wiring. The former seasonal worker now turned recruiting agent, says this time he has ventured into designing and building eco-friendly homes which he markets especially to the returned seasonal workers.John says most of the time workers coming home want to build houses with indoor access to both electricity and water. Since most of the workers come from rural areas, John says most people want a home which is furnished so he has designed homes through the isodo eco-friendly construction methods. He specifically designs these homes to be powered by solar energy and other renewable power sources."
