,url,news,date
1423,https://www.rnz.co.nz/international/pacific-news/318606/move-to-kick-solomons-pm-out-of-party-invalid-ag,"The Solomon Islands attorney general says a decision to revoke the party membership of the prime minister is invalid.
Manasseh Sogavare 
Photo: RNZI Koroi Hawkins
Pacnews reported James Apaniai saying that, in his opinion, the United Democratic Party president Sir Thomas Chan did not comply with the regulations of the Political Parties Integrity Act or his party's own constitution when he terminated prime minister Manasseh Sogavare's party membership earlier this month.Mr Apaniai said according to the UDP's constitution only a disciplinary committee can terminate an individual's party membership.He said there were also no charges laid against Mr Sogavare which is required by both the Political Party Integrity Act regulations as well as the UDP party's constitution.The attorney general said the original decision was reached after discussions between the executives of the three government coalition parties which he said was also wrong as party membership is an internal matter.Mr Apaniai also clarified that the status of Mr Sogavare's party membership had no bearing on his position as prime minister.",21 Nov 2016
1424,https://www.rnz.co.nz/international/pacific-news/318867/ramsi-chief-in-solomons-speaks-out-on-gender-violence,"The Special Co-ordinator for the Regional Assistance Mission to Solomon Islands says domestic violence is a corrosive issue around the Pacific.
Women march in Honiara to mark the beginning of 16 days of activism for the elimination of violence against Women in 2015. 
Photo: RAMSI Public Affairs
Quinton Devlin has written a newspaper editorial to mark the beginning tomorrow of the international '16 Days of Activism Against Gender-based Violence.'He said Solomon Islands has a very low crime rate by global standards, but family violence, mostly against women and girls, out-numbers and out-ranks all other crimes committed in the country.He said studies show about two in every three women in the Solomons have experienced physical or sexual violence from a partner and that the first sexual experience for more than one in three Solomons' women was forced or coerced.
The Special Coordinator to the Regional Assistance Mission to Solomon Islands (RAMSI) Quinton Devlin. 
Photo: RNZI / Koroi Hawkins
Mr Devlin said this violence leaves ugly physical and psychological scars on its victims, their families and communities, including police and support services.He said it also impacted on the emotional development and behaviour of children and could create a cycle of violence.Mr Devlin said the 16 days of activism were to remind everyone that ending violence against women starts with every individual.",24 Nov 2016
1425,https://www.rnz.co.nz/international/pacific-news/318683/five-provincial-townships-in-the-solomons-going-solar,"Five Solomon Islands provinces are set to have almost all their power needs generated by solar energy.
Solar Panels 
Photo: RNz
The Solar Power Development Project aims to construct solar plants in Makira, Temotu, Malaita, Western and Central.The Asian Development Bank will provide some aid toward the $US15 million dollar project but the bulk of the money will come from both the Strategic Climate Fund and the Solomons' government.Most of the electricity generated in Solomon Islands is from diesel and the ADB's Anthony Maxwell said this project would help reduce the cost of generation, and reduce greenhouse gas emissions which lead to global warming.",22 Nov 2016
1426,https://www.rnz.co.nz/international/pacific-news/318371/solomons-call-for-paris-agreement-action,"The Solomon Islands Climate Change Minister, Samuel Manetoali, has called on world leaders to work with urgency to implement the Paris Agreement.
Oil Palm damaged by drought, Ramu Valley, Papua New Guinea, September 2015. 
Photo: Rebecca Robinson
The Paris Agreement aims to keep temperature rise to well below two degrees Celsius of pre-industrial levels.Mr Manetoali, speaking at the Morocco climate change conference, COP 22, says there has to be a sense of purpose to make the Paris Agreement workable.He told the conference that Solomon Islands is located in a climate hotspot and faces sea levels rising at three times the global average, along with the threats of severe tropical cyclones.Earlier in the conference, Fiji's prime minister Frank Bainimarama issued a plea to US President-elect, Donald Trump, to change his mind on climate change.He addressed Mr Trump saying he is especially alarmed by reports the US will withdraw from the Paris Agreement - a move the prime minister says would be disastrous for every person on earth.Mr Bainimarama has appealed to Mr Trump to show the sort of leadership the rest of the world expects from the US.He said the commitments on celsius increase limits forged in the Paris Agreement were not nearly enough.",18 Nov 2016
1427,https://www.rnz.co.nz/international/pacific-news/318581/solomons-signs-msg-free-trade-agreement,"The prime minister of Solomon Islands has signed the Melanesian Free Trade Agreement making his country the first Melanesian Spearhead Group member to do so.Only two MSG member countries need sign the agreement for it to come into effect.The sub-regional trade deal is an expansion of former agreemens between Solomon Islands, Fiji, Papua New Guinea and Vanuatu.It covers trade in services, investment and labour mobility.During the signing on Friday Manasseh Sogavare said the sub-regional trade deal was one of the answers to improving the economies of Melanesian countries.Mr Sogavare also said it was strategically important to conclude the signing process in light of Australia and New Zealand also moving towards completing the regional trade deal with Pacific island countries known as PACER-Plus.The MSG's deputy director general Molean Kilepak said the next countries expected to sign would be Fiji and Papua New Guinea followed by Vanuatu.
Manasseh Sogavare 
Photo: RNZI
",21 Nov 2016
1428,https://www.rnz.co.nz/international/pacific-news/318400/solomons-police-reward-needed-to-catch-shooters,"The Solomons Islands police say a reward offer for information about an attack on a boat indicates they are extremely serious about finding those responsible.
Solomons Police Chief Frank Prendergast, (foreground). 
Photo: RNZI Koroi Hawkins
In December 2014 a vessel chartered by politicians was shot at and set on fire at Mbike Island in Central Province.Five people have been committed to trial which is due to start next year but police investigations have been plagued by delays.The Commissioner Frank Prendergast said he hoped the reward of up to $US12,000 would entice people who are withholding information to come forward.""We believe from our inquiries that there are people in the community who have information about this matter who haven't come forward. The reward's designed to attract those people to come forward and provide that information so we can deal with it,"" said Frank Prendergast.Frank Prendergast says the reward is conditional on information leading to the apprehension and prosecution of those responsible.",18 Nov 2016
1429,https://www.rnz.co.nz/international/pacific-news/318365/msg-secretariat-pencils-date-for-leaders-summit,"The director-general of the Melanesian Spearhead Group says the secretariat has a proposed date for a leaders summit to discuss West Papuan membership.
MSG members are yet to settle on a date for their summit. 
Photo: RNZI / Johnny Blades
Amena Yauvoli told Vanuatu media that 20 December is the proposed date for the summit in Port Vila, with the secretariat awaiting a consensus on the matter among members.The meeting was postponed for a second time in early October, and the secretariat had since been unable to pin down a date that works for all leaders from the five full MSG members.The five are Papua New Guinea, Fiji, Vanuatu, Solomon Islands and New Caledonia's FLNKS Kanaks Movement.They are due to deliberate on an application for full membership by the United Liberation Movement for West Papua which is opposed by Indonesia.The Liberation Movement was granted observer status in the MSG in 2015, while Indonesia is an associate member.In a sign of the sensitivity around the issue within the MSG, leaders have this year deferred a number of summits where West Papuan membership was a priority item.
Solomon Islands prime minister Manasseh Sogavare, who is the current MSG chairman, has been instrumental in advancing the West papuan membership issue. 
Photo: RNZI
The annual MSG leaders summit was held in Honiara in July after several late changes of venue and date.In Honiara, leaders deferred their decision on the Liberation Movement's application for full membership, saying adequate membership criteria had to be developed first.Vanuatu's prime minister Charlot Salwai subsequently explained that since last year MSG membership criteria had been developed which did not reflect the group's founding principles.Vanuatu, Solomon Islands and the FLNKS are understood to support the Liberation Movement for full membership, with PNG and Fiji inclining towards Jakarta's stand on the matter.
PNG Foreign Minister Rimbink Pato (right) talking to his Indonesian counterpart Retno Marsudi. 
Photo: Supplied
Amid frustrations with the availability of all members, reports have surfaced that the MSG could make a decision on Papuan membership if three of the five full members were present.Meanwhile, according to Mr Yauvoli, as well as the membership matter, MSG leaders are required to meet in order to approve the secretariat's 2017 budget.The secretariat has struggled with a lack of resourcing in recent years, with some full members not paying their full fee commitments.",18 Nov 2016
1430,https://www.rnz.co.nz/international/pacific-news/318171/new-air-service-between-solomons-and-kiribati,"Kiribati and Solomon Islands have agreed on a new Air Service Agreement.
Solomon Airlines 
Photo: Supplied
Under the agreement Solomon Airlines and Air Kiribati and each countries' civil aviation authorities will cooperate to promote aviation as a sector.This formalises months of negotiations between the countries to start a new extended service by Solomon Airlines in association with Air Kiribati from Honiara to Tarawa.The Solomon Times reports the new service will commence as soon as 'visa-on-arrival' procedures for Kiribati passport holders are approved by Honiara.The agreement was reached after a Kiribati delegation including senior government and aviation officials as well as Air Kiribati representatives met with their Solomon Islands counterparts in Honiara.In the past eighteen months, Solomon Airlines has reached similar aviation agreements with three other regional carriers - Air Niugini, Air Vanuatu and Qantas.While in Honiara, the Kiribati delegation also held meetings with the office of Solomon Islands Maritime and Shipping.They are reportedly looking at an agreement which will see Honiara become a pivotal and strategic partner to expand shipping to and from the Republic of Kiribati.",16 Nov 2016
1431,https://www.rnz.co.nz/international/pacific-news/318070/senior-solomons-government-official-arrested-for-fraud,"A senior Solomon Islands government accountant has been arrested on allegations he stole more than US$102,000 of state funds.Steven Jude Oto, who was the financial controller at the Ministry of Police, National Security and Correctional Services, is the first senior public servant to be arrested by a new anti-fraud taskforce.The Solomon Star newspaper reports the finance ministry has accused Mr Oto of eleven counts of financial corruption.He will appear in court to enter a plea on the 3rd of December.",14 Nov 2016
1432,https://www.rnz.co.nz/international/pacific-news/318315/solomons-police-offer-reward-for-info-on-shooting,"Police in Solomon Islands are offering a $US12,000 reward for information about a shooting and arson attack on a speed boat in 2014.
Photo: RNZI Koroi Hawkins
The incident which took place on the 9th of December at Mbike in the Florida Islands has been widely reported by local media as being politically motivated.This is because the boat which was shot at and set alight, was at the time chartered by MPs for a political retreat on the eve of the country's prime ministerial elections.In a statement released today Solomons police said a reward of up to one hundred thousand Solomon dollars would be paid, at the discretion of the Commissioner of Police and an executive panel, for information leading to the apprehension and prosecution of the person or persons responsible for the shooting.Police said any information received would be treated as confidential and said protection would be provided for anyone who had information about the shooting but feared for their personal safety if they reported it.This is the latest development in a convoluted case with local media reports over the past two years showing that at least four suspects have already been charged and committed to the high court in relation to the shooting.Other reports seem to indicate that police investigations had stalled drawing criticism from defence lawyers and the court.RNZ International is seeking clarification from the Royal Solomon Islands Police Force on both the progress of the original case and the reasons for issuing the reward.Information regarding the shooting can be reported to the Royal Solomon Islands Police on a dedicated phone line, (+677) 20371, which will be open from 8am to 8pm everyday for a week from today.",17 Nov 2016
1433,https://www.rnz.co.nz/international/pacific-news/318036/solomons-dpp-to-get-file-on-custody-death-shortly,"The Solomon Islands Director of Public Prosecution Office will soon be handed the police file on the death of a young man who died in police custody last June.
Photo: RNZI Koroi Hawkins
Acting Police Commissioner Juanita Matanga said her office has just received the report put together by crime investigators and will work with the office of the Professional Standard on the report before it is given to the DPP Office.Samples from a post-mortem on David Saemala, who died while in the Central Watch House, were sent to Australia for testing.Ms Matanga said the crime investigators have tried their best to ensure there was transparency and accountability when they carried out their investigation on the death of David Saemala while in police custody.Mr Saemala was the son of the former MP, the late Francis Saemala.",14 Nov 2016
1434,https://www.rnz.co.nz/international/pacific-news/318046/sport-stoppage-time-strike-seals-solomons-win,"A stoppage time strike from Emmanual Poila gave Solomon Islands a dramatic last-gasp 1-0 victory against Tahiti in Honiara to boost their chances in Stage 3 of Oceania FIFA World Cup qualifying.Poila sneaked into the Tahitian penalty box two minutes into time added on to meet a failed clearance before hitting the ball past goalkeeper Michael Roche.Bonitos coach Moses Toata was a relieved man at the final whistle.""Playing in front of your home crowd can be very very challenging and I think the boys just did what we worked on and we kept persisting. The goal that came very very late could have come earlier but for me a win is a win,"" he said.""I'd like to thank my boys and like to express how happy I am with them. Also with the crowd - I'm very very pleased with the way the crowd has been supporting us for this game.""
James Naka attempts to round Tahiti goalkeeper Michael Roche. 
Photo: Solomon Islands Football Federation
Tahiti coach Ludovic Graugnard felt his team played well but let themselves down at the end.""We was very strong and we win a lot of fight in the middle and in defence but we lose duel - the most important is the last time - and it allows for Solomon Islands to win. I think we must be more concentrating until the last time, the last second,"" he said.""At the high level is you must concentrate for 95 minutes and today Tahiti concentrated (for) 92 minutes and it is not enough.""
Tahiti coach Ludovic Graugnard. 
Photo: OFC via Phototek
Tahiti had won the reverse fixture 1-0 in Papeete last week and the two sides are level on three points from two matches in Group B.Solomon Islands will resume their qualifying campaign against Papua New Guinea in June next year with Tahiti and Papua New Guinea to play home and away in March.Match day two concludes tomorrow in Kone, where New Caledonia host New Zealand at Stade Yoshida.The All Whites won their home leg 2-0 in Auckland on Saturday to take an early lead in Group A.",14 Nov 2016
1435,https://www.rnz.co.nz/international/pacific-news/317826/solomons-pm-retains-support-of-caucus,"The Solomon Islands Prime Minister has retained the support of his caucus despite his party membership being revoked by his United Democratic Party.The Solomon Islands Prime Minister has retained the support of his caucus despite his party membership being revoked by his United Democratic Party.
Solomon Islands Prime Minister, Manasseh Sogavare 
Photo: RNZI
In a statement released this afternoon Members of Parliament from Manasseh Sogavare's own party as well as MPs from the other parties in his coalition endorsed his leadership.The caucus described United Democratic Party president Sir Tommy Chan's cancelling of Mr Sogavare's membership as a unilateral decision made without consulting his executive.Had the decision been endorsed by the UDP executive it would have cost Prime Minister Sogavare his position as the UDP Parliamentary Leader.Sir Tommy Chan reportedly made his decision after receiving formal complaints from coalition partners criticising Mr Sogavare's leadership.But the parliamentary caucus wanted an apology from the coalition party presidents for undermining the government.They said they would support Mr Sogavare until the end of his four-years in office.",10 Nov 2016
1436,https://www.rnz.co.nz/international/pacific-news/317803/solomons-pm-kicked-out-of-his-party-report,"The Prime Minister of Solomon Islands has reportedly been kicked out of his own political party.
Solomon Islands Prime Minister Manasseh Sogavare's membership to the United Democratic Party has been revoked. 
Photo: RNZI / Koro Vaka'uta
Manasseh Sogavare's office has confirmed it has received a letter from the United Democratic Party (UDP) president revoking his membership.An article in relation to the incident, posted on the Forum Solomon Islands International Facebook page, is attributed to local journalist and former MP Alfred Sasako.According to the article, UDP president Sir Tommy Chan made his decision after receiving formal complaints from coalition partners about Mr Sogavare's leadership style and performance since taking office two years ago.However, staff at the Prime Minister's office said this was all a big misunderstanding.An official statement regarding the incident is to be released later today.",10 Nov 2016
1437,https://www.rnz.co.nz/international/pacific-news/317570/sport-tahiti-and-solomon-islands-square-off-in-fifa-world-cup-qualifying,"Tahiti and Solomon Islands square off tonight in the third round of FIFA World Cup qualifying in Papeete.The Group B pair are the first of Oceania's six remaining teams to get underway, with New Zealand hosting New Caledonia this weekend in Group A, while Fiji and Papua New Guinea have the bye.Solomon Islands are missing half a dozen front-line players, including attacking threats Benjamin Totori and Micah Lea'alafa, but caretaker coach Moses Toata remained optimistic.""We're away from home so a draw may be a good result for us but we are trying to take all three points and if we do that will be a big bonus,"" Toata told OFC.""We will also play without the pressure and expectation that comes from playing in front of a home crowd and if we play to our strengths then that will give us the best possible chance to get a result.
Benjamin Totori (L) is missing from the Solomon Islands squad for personal reasons. 
Photo: OFC via Phototek
Tahiti are also missing some key players: Tamatoa Teauira (French Cup), Henri Caroine and Rainui Aroita (both injured).
Tahiti coach Ludovic Graugnard. 
Photo: OFC via Phototek
The Toa Aito missed out on a place in the Oceania Nations Cup semi-finals in June - and the chance to defend their Oceania crown - but head coach Ludovic Graugnard said they begin with a clean slate for the next phase of World Cup qualification.""It's our nature, and also mine, to be a competitor, so as soon as they see the Solomon players at Pater Stadium they are going to be boosted to try to take the win,"" said Graugnard.""Playing this kind of game in Tahiti is not an opportunity they have every week end. The motivation? They have it already, I don't have anything special to do about it.""These are the first two games of the group, if we want to still have a chance in March for the next games, we have to take some points out of these first two games.""Following tonight's match, the return fixture is in Honiara on November 13.
Striker Teaonui Tehau is a key attacking threat for the Toa Aito. 
Photo: OFC via Phototek
",8 Nov 2016
1438,https://www.rnz.co.nz/international/pacific-news/317638/politics-said-to-be-hampering-solomons-gold-mine,"A minority shareholder says political interference has set back the reopening of the Solomon Islands Gold Ridge gold mine.The director of the customary landowning company, Gold Ridge Community Investments, said it's been delayed by several months.Walton Naezon would not give any specifics but said the political interference was to do with opinions on how the mine should be run.
Solomon Islands coat of arms on Parliament buildings in Honiara 
Photo: RNZI / Koroi Hawkins
Mr Naezon said a proposal to re-open the mine at the end of 2018 had been delivered to the government earlier this year.""But there are some political issues that have been arising in the last one to two months.""That has delayed that, so our new timetable that after GR engineering services finalise their report we might lodge to the government and I am hopeful that the new timetable will be for the first quarter or second quarter of 2019.""Mr Naezon said resurrecting the mine will cost almost $US85 million.He said the majority shareholder, AXF Group which is Chinese-owned, has already raised more than two thirds of that cost.Mr Naezon said a separate Chinese engineering firm had completed a design for a new mine site and this is being looked over by the mine's original designer, GR Engineering Services Ltd, from Australia.",9 Nov 2016
1439,https://www.rnz.co.nz/international/pacific-news/317646/sport-tahiti-edge-solomons-in-world-cup-qualifying,"A second-half free kick from Tauhiti Keck has given Tahiti a narrow 1-0 victory over Solomon Islands in Papeete, in Stage 3 of Oceania Football World Cup qualifying.Keck curled his 53rd minute strike around the small defensive wall and through a crowded penalty area with the Bonitos goalkeeper Philip Mango put off by Tahitian runners across his line of sight.
Tahiti celebrate Tauhiti Keck's match-winner against Solomon Islands. 
Photo: Simone Forges Davazati / Tahiti Football
The goal brought relief to the home side who had dominated the first half but failed to capitalise on a series of chances.""It's great for our confidence to take all three points tonight as we have a long trip to Honiara coming up and we will be without some key players for that match (captain Alvin Tehau and defendert Jonathan Tehau),"" said Tahiti coach Ludovic Graugnard.""I thought in the first half we should've scored maybe one or two goals. I think we were very strong defensively. I asked them to use the wings more in the second half as we our best opportunities came that way in the first half.""We had a lot of young players tonight and four players making their debut. It's a pleasure to play for your country at home. We haven't played at home in three years I think so it was a chance for us to enjoy it.""The visitors' best scoring chance fell to Joses Nawo, as he attempted to lob the keeper from close to 40 metres out only to be denied by the top of the crossbar.Tahiti scored the winner just a few minutes later.
Solomon Islands goalkeeper Philip Mango was injured during the match. 
Photo: Simone Forges Davazati / Tahiti Football
Solomon Islands coach Moses Toata believed his side had enough chances to take something back to Honiara.""I was quite confident of the team going into the second half, and we did create plenty of chances. With all due respect to Tahiti we had most of the possession in the second half,"" he said.""Tahiti were better technically than us although we had the speed. We couldn't match the accuracy of the play and their ball movement was better than ours.""The teams now travel to Honiara for the return fixture on Sunday.",9 Nov 2016
1440,https://www.rnz.co.nz/international/pacific-news/317517/provinces-agree-to-federal-government-in-solomon-islands,"
The Solomon Islands Coat of Arms adorns the steps of the National Parliament. 
Photo: RNZ Koroi Hawkins
Provincial leaders in Solomon Islands have agreed to adopt a federal constitution and change the country's system of government.In a meeting with prime minister Manasseh Sogavare on Friday, premiers of the nine provinces and the mayor of the capital Honiara signed an agreement to pursue the introduction of a federal system of government.The idea for a federal constitution and a new system of government has been supported by successive Solomon Islands governments for almost a decade now.But Mr Sogavare's administration is the first to make its adoption a priority.Speaking ahead of the Friday meeting the prime minister said he was duty-bound to consult the provincial premiers on how best to move forward together to complete the important task.A final draft of the federal constitution is to be handed over to prime minister Sogavare in June.His office said there is widespread public and bipartisan support for the proposed change.The only reservation in the so called, ""Honiara Communique"", signed by the provincial premiers and the prime minister is a call for an amendment of section 61 of the draft federal constitution.It is unclear what the amendment will be but the section itself is entitled ""Restoration"" and stipulates conditions for returning public and foreign-owned land to customary landowners.",7 Nov 2016
1441,https://www.rnz.co.nz/international/pacific-news/317338/adb-grant-for-new-solomons-university-campus,"The Asian Development Bank and the University of the South Pacific have signed loan and grant agreements to fund the building of a new campus in Honiara.The Solomon Islands Government is guaranteeing the $US15.4 million loan.The loan, along with a small ADB grant from the Clean Energy Fund, will pay for the new campus on the King George VI School grounds, which are about 4 kilometres east of the existing Honiara campus.The campus will provide additional classrooms, an ICT studio, science laboratories, faculty and administrative facilities with a solar-powered system that will provide 75% of campus energy needs.The loan is the last part of $US19 million in ADB loans to help the USP improve its facilities and teaching.The first tranche, of $US3.6 million, paid for a new ICT-equipped campus in Kiribati.",4 Nov 2016
1442,https://www.rnz.co.nz/international/pacific-news/317311/solomons-won't-enter-media-duel-with-jakarta,"The Solomon Islands government says it's not in a position to respond to a warning from Indonesia's government not to speak out about West Papua.
The Solomon Islands Special Envoy on West Papua Rex Horoi told the Assembly that Indonesia should allow UN Special Rapporteurs into West Papua. 
Photo: UN Video
Indonesia's Defence Minister Ryamizard Ryacudu has urged Australia to pass on a message to Pacific Island governments to not interfere in Indonesian domestic affairs.In media comments in the past week, he pressed Canberra to rebuke Pacific states, in particular Solomon Islands, for raising Papua in global forums and inviting Papuans to join the Melanesian Spearhead Group.
Photo: AFP
The Solomons' envoy on West Papua, Rex Horoi, said his government won't respond to what is effectively a media statement.""Due to the fact that we have not received any formal communication (on the matter) either from Jakarta or from Canberra, why should we respond at this stage? Therefore we will not respond until we receive such communication through diplomatic channels,"" he said.Mr Ryacudu also told Australian media that it is better if Canberra delivers the warning to Pacific governments, because if it was left to him he would 'twist their ears' and described Indonesia as a sleeping tiger that can attack if disturbed.However Mr Horoi said Pacific countries raised Papua in global fora because West Papuans lives matter.""We speak collectively on abuse and human rights violations in West Papua because we have received reliable sources of information,"" he explained, ""and therefore that is the collective concern of the civil society, public and governments of the region.""Australia's Foreign Minister Julie Bishop has confirmed having discussed West Papua last week with the Indonesian Defence Minister, but wouldn't be pressed on whether Canberra will pass the warning on.",4 Nov 2016
1443,"https://www.rnz.co.nz/international/pacific-news/317292/more-than-1,700-dengue-cases-in-solomon-islands","More than 1,700 cases of dengue fever have been recorded in Solomon Islands, a month since the outbreak was declared.
The Asian tiger mosquito is one of the vectors responsible for transmitting dengue fever. 
Photo: SCIENCE PHOTO LIBRARY
Dengue surveillance and awareness activities are being stepped up by the ministry of health as many people are expected to travel over the Christmas and New Year period.The ministry's under-secretary Chris Becha said over 1,400 dengue cases were recorded in Honiara, 200 plus in the rest of Guadalcanal, 69 cases in Malaita Province, eight cases in Choiseul and one case in Isabel.One infant has died, but so far 51 people admitted to the National Referral Hospital with the virus have been cured.Dr Becha said with more dengue cases being reported outside Honiara, the challenge for the ministry is to contain the spread of the disease before the festive season.The ministry is implementing the correct strategy and he is confident that the number of reported cases will soon decline he said.",4 Nov 2016
1444,https://www.rnz.co.nz/international/pacific-news/316992/solomons-parliament-set-to-resume-today,"The Solomon Islands Parliament resumes sitting today and preparation for the Pacific Games in 2023 is among items on its agenda.The National Parliament Office has put out a provisional business order paper which includes eight bills to be consider.Also among them is the Tertiary Education and Skills Authority Bill 2016.
Parliament is set to look at moving towards hosting the 2023 Pacific Games  
Photo: RNZI Koroi Hawkins
There will also be two motions in the session.The first, from the Minister for National Development and Aid Coordination, Danny Philip, will ask Parliament to consider the Solomons' National Development Strategy through to 2035.The Minister for National Unity, Reconciliation and Peace, Samson Maneka, wants MPs to consider his motion for a National Peacebuilding Policy.",1 Nov 2016
1445,https://www.rnz.co.nz/international/pacific-news/317294/federal-constitution-discussed-in-solomons,"A proposed federal constitution for Solomon Islands is the focus of discussions today between the country's prime minister and heads of the nine provinces.
Manasseh Sogavare 
Photo: RNZI
The idea of introducing a federal constitution and system of government has been in the works for almost a decade now but Manasseh Sogavare's government is the first to make its adoption a priority.Speaking ahead of todays meeting the prime minister said he was duty-bound to consult the Provincial Premiers on how best to move forward together to complete this important task.A final draft federal constitution is to be handed over to Mr Sogavare in June next year.His office said there is widespread public and bipartisan support for the proposed change.",4 Nov 2016
1446,https://www.rnz.co.nz/international/pacific-news/316964/questions-over-jakarta's-push-for-australia-messenger-role,"There are questions over the effectiveness of a push by Indonesia to have Australia lean on Pacific countries to not talk about West Papua.
Ryamizard Ryacudu 
Photo: SONNY TUMBELAKA / AFP
Indonesia's Defence Minister Ryamizard Ryacudu has urged Australia to rebuke Pacific states, in particular Solomon Islands, for raising Papua in global fora.He urged Canberra to speak to Honiara on the matter because Australia contributes a big aid package in the Solomons.
Pacific leaders at the UN General Assembly expressed concern about human rights abuses in Papua. Top L to R: Vanuatu Prime Minister Charlot Salwai; Solomon Islands Prime Minister Manasseh Sogavare; Tonga Prime Minister 'Akilisi Pohiva. Bottom L to R: Nauru President Baron Waqa; Marshall Islands President Hilda Heine; Tuvalu Prime Minister Enele Sopoaga 
Photo: UN Photo
A Research Fellow at the Australian National University's State, Society and Governance in Melanesia Program, Stewart Firth, said Jakarta has misinterpreted Australia's relationship with Pacific countries.""These are sovereign states. And in particular in the case of Solomon Islands, Solomon Islands has a right to do that [speak out about West Papua] as a sovereign country, and Australia's not in a very good position to tell them differently"", Dr Firth said.""The one thing that Pacific Island countries really value is their sovereignty.""Of course there continues to be big bilateral aid, but that doesn't mean you can then determine a country's foreign policy,"" he said.Dr Firth said Jakarta's sensitivity is evident in multiple representations on the matter by government ministers.""What's worrying the Indonesians is the way in which this whole question of membership in the MSG has assumed a kind of symbolic political value to West Papuan independence activists,"" he said.""And earlier this year we saw major demonstrations in a number of towns in West Papua, for which people were arrested and so on, because they were demonstrating in favour of West Papuan membership in the MSG.""",1 Nov 2016
1447,https://www.rnz.co.nz/international/pacific-news/317028/week-long-forum-on-women's-rights-underway-in-solomons,"
Women in Solomon Islands Malaita Province harvest Taro. 
Photo: RNZI Courtesy of SPC
Identifying barriers to gender equality and proposing actions to overcome them is the focus of a week-long forum now underway in Solomon Islands.More than 80 representatives from rural communities are in the capital Honiara have joined various workshops.
Women in Solomon Islands Malaita Province harvest Taro. 
Photo: RNZI Courtesy of SPC
The inaugural National Women's Forum will conclude on Friday with an outcome statement being presented to the government and its donor partners with the aim of guiding future policy.A co-convenor of the forum, the Director of Vois Blong Mere Solomon Islands Josephine Teakeni said it is an important opportunity to present a united voice on issues facing women in the country.Ms Teakeni said this includes extremely high levels of violence against women, the lack of women's representation parliament and economic empowerment of women, especially in rural areas.""We are moving forward in terms of support to the work we do. However there are also many barriers. We realise it is a big job it is a long process but we have to start somewhere and that is why this forum is held this year,"" she said.The National Women's Forum is being organised by several women's advocacy groups and organisations in collaboration with the ministry of women.The intention is for it to become an annual event to inform government and international donor agencies about the issues facing women in the Solomon Islands.",1 Nov 2016
1448,https://www.rnz.co.nz/international/pacific-news/316698/solomons-recalls-retired-nurses-to-help-with-dengue-outbreak,"The Solomon Islands Ministry of Health is recalling retired nurses and health workers to try and ease the burden an outbreak of dengue has placed on the national health system.
The Asian tiger mosquito is one of the vectors responsible for transmitting dengue fever. 
Photo: SCIENCE PHOTO LIBRARY
At least one child has died from the virus.Solomon Islands main National Referral Hospital has been overwhelmed by an influx of new patients since the outbreak was declared on the 8th of this month.The Chair of the National Health and Emergency Operations Committee, Chris Becha, said there was no sign that the outbreak was peaking and was warning against misleading reports to the contrary.Dr Becha was calling on people to remain vigilant and said health authorities are reaching out to NGOs, churches and civil society organisations to help with awareness and prevention activities.Dr Becha said he was waiting on official statistics on the outbreak to be vetted by the ministry but local media reports indicate confirmed cases are in the hundreds.",28 Oct 2016
1449,https://www.rnz.co.nz/international/pacific-news/317241/warning-against-fake-recruitment-agents-in-solomons,"Solomon Islanders are being warned about fake agents pretending to recruit seasonal workers to go Australia and New Zealand.
Photo: RNZ/Johnny Blades
The government's Labour Mobility Unit said it issued the warning in response to an incident last month, where a person reportedly posing as a recruiting agent conned locals out of large sums of money.Anyone interested in applying for seasonal work is advised to go to the Ministry of Foreign Affairs' labour mobility unit for advice.There are nine Solomon Islands recruiting agencies for the New Zealand Recognised Seasonal Employer scheme, but no registered local agents for the Australian Seasonal Workers Programme.",3 Nov 2016
1450,https://www.rnz.co.nz/international/pacific-news/316661/solomon-islanders-off-for-seasonal-jobs,"More than 80 Solomon Islanders have left for Australia and New Zealand to take part in seasonal workers programmes over the next six months.29 have travelled to Darwin while the other 55 will work in various farms around New Zealand, engaging mostly in fruit picking.The Solomons' Ministry of Foreign Affairs says the numbers taking part in the programmes is increasing due to market intelligence identifying the needs of employers and a cohesive relationship with Australian companies.The workers received pre-departure training in which they were encouraged to perform well, respect the laws and cultures of their host countries and to represent their nation with pride.Solomon Islands is expected to send more than 300 workers to New Zealand before the end of the year.
Photo: RNZ/Johnny Blades
",27 Oct 2016
1451,https://www.rnz.co.nz/international/pacific-news/316481/local-laws-deprive-solomons-of-billions,"The Solomon Islands People's Alliance Party says local laws have deprived the islands of billions of dollars worth of export earnings
A rice farmer inspects the grain in Solomon Islands Isabel Province. 
Photo: RNZI Courtesy of SPC
At a weekend meeting, National Economic Consultant and PAP member, Reuben Tovutovu, said the government and resource owners were the big losers because legislation did not allow them to receive maximum benefits.Mr Tovutovu said the forestry, agriculture and fisheries sectors could have been bringing billions into the country annually, but poor legislation, monitoring and recording of actual export volumes have held back earnings.He said transfer pricing by companies operating is also a big killer because profits they make are remitted to mother companies overseas.The Deputy Prime Minister and Minister of Home Affairs Manasseh Maelanga said similar sentiments and concerns have been raised in Cabinet and Caucus.",25 Oct 2016
